
   Spacecraft1.ElapsedTime     AngVelChile       AngVelPalma       AngVelHawaii       AngVelSALT        AngVelDAG
           6.898611111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.900000000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.901388889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.902777778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.904166667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.905555556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.906944444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.908333333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.909722222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.911111111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.912500000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.913888889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.915277778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.916666667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.918055556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.919444444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.920833333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.922222222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.923611111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.925000000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.926388889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.927777778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.929166667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.930555556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.931944444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.933333333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.934722222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.936111111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.937500000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.938888889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.940277778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.941666667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.943055556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.944444444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.945833333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.947222222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.948611111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.950000000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.951388889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.952777778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.954166667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.955555556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.956944444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.958333333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.959722222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.961111111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.962500000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.963888889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.965277778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.966666667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.968055556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.969444444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.970833333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.972222222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.973611111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.975000000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.976388889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.977777778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.979166667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.980555556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.981944444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.983333333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.984722222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.986111111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.987500000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.988888889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.990277778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.991666667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.993055556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.994444444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.995833333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.997222222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           6.998611111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.000000000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.001388889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.002777778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.004166667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.005555556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.006944444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.008333333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.009722222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.011111111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.012500000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.013888889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.015277778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.016666667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.018055556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.019444444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.020833333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.022222222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.023611111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.025000000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.026388889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.027777778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.029166667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.030555556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.031944444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.033333333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.034722222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.036111111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.037500000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.038888889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.040277778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.041666667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.043055556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.044444444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.045833333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.047222222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.048611111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.050000000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.051388889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.052777778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.054166667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.055555556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.056944444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.058333333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.059722222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.061111111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.062500000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.063888889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.065277778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.066666667           0.000000000      24.059923484       0.000000000       0.000000000       0.000000000
           7.068055556           0.000000000      24.114818249       0.000000000       0.000000000       0.000000000
           7.069444444           0.000000000      24.168397370       0.000000000       0.000000000       0.000000000
           7.070833333           0.000000000      24.220613692       0.000000000       0.000000000       0.000000000
           7.072222222           0.000000000      24.271418949       0.000000000       0.000000000       0.000000000
           7.073611111           0.000000000      24.320763679       0.000000000       0.000000000       0.000000000
           7.075000000           0.000000000      24.368597148       0.000000000       0.000000000       0.000000000
           7.076388889           0.000000000      24.414867289       0.000000000       0.000000000       0.000000000
           7.077777778           0.000000000      24.459520679       0.000000000       0.000000000       0.000000000
           7.079166667           0.000000000      24.502502540       0.000000000       0.000000000       0.000000000
           7.080555556           0.000000000      24.543756790       0.000000000       0.000000000       0.000000000
           7.081944444           0.000000000      24.583226135       0.000000000       0.000000000       0.000000000
           7.083333333           0.000000000      24.620852229       0.000000000       0.000000000       0.000000000
           7.084722222           0.000000000      24.656575887       0.000000000       0.000000000       0.000000000
           7.086111111           0.000000000      24.690337369       0.000000000       0.000000000       0.000000000
           7.087500000           0.000000000      24.722076740       0.000000000       0.000000000       0.000000000
           7.088888889           0.000000000      24.751734292       0.000000000       0.000000000       0.000000000
           7.090277778           0.000000000      24.779251045       0.000000000       0.000000000       0.000000000
           7.091666667           0.000000000      24.804569303       0.000000000       0.000000000       0.000000000
           7.093055556           0.000000000      24.827633270       0.000000000       0.000000000       0.000000000
           7.094444444           0.000000000      24.848389706       0.000000000       0.000000000       0.000000000
           7.095833333           0.000000000      24.866788615       0.000000000       0.000000000       0.000000000
           7.097222222           0.000000000      24.882783932       0.000000000       0.000000000       0.000000000
           7.098611111           0.000000000      24.896334209       0.000000000       0.000000000       0.000000000
           7.100000000           0.000000000      24.907403259       0.000000000       0.000000000       0.000000000
           7.101388889           0.000000000      24.915960752       0.000000000       0.000000000       0.000000000
           7.102777778           0.000000000      24.921982725       0.000000000       0.000000000       0.000000000
           7.104166667           0.000000000      24.925452006       0.000000000       0.000000000       0.000000000
           7.105555556           0.000000000      24.926358519       0.000000000       0.000000000       0.000000000
           7.106944444           0.000000000      24.924699464       0.000000000       0.000000000       0.000000000
           7.108333333           0.000000000      24.920479352       0.000000000       0.000000000       0.000000000
           7.109722222           0.000000000      24.913709976       0.000000000       0.000000000       0.000000000
           7.111111111           0.000000000      24.904410162       0.000000000       0.000000000       0.000000000
           7.112500000           0.000000000      24.892605393       0.000000000       0.000000000       0.000000000
           7.113888889           0.000000000      24.878327426       0.000000000       0.000000000       0.000000000
           7.115277778           0.000000000      24.861613734       0.000000000       0.000000000       0.000000000
           7.116666667           0.000000000      24.842506898       0.000000000       0.000000000       0.000000000
           7.118055556           0.000000000      24.821053954       0.000000000       0.000000000       0.000000000
           7.119444444           0.000000000      24.797305703       0.000000000       0.000000000       0.000000000
           7.120833333           0.000000000      24.771316020       0.000000000       0.000000000       0.000000000
           7.122222222           0.000000000      24.743141178       0.000000000       0.000000000       0.000000000
           7.123611111           0.000000000      24.712839197       0.000000000       0.000000000       0.000000000
           7.125000000           0.000000000      24.680469244       0.000000000       0.000000000       0.000000000
           7.126388889           0.000000000      24.646091089       0.000000000       0.000000000       0.000000000
           7.127777778           0.000000000      24.609764625       0.000000000       0.000000000       0.000000000
           7.129166667           0.000000000      24.571549461       0.000000000       0.000000000       0.000000000
           7.130555556           0.000000000      24.531504577       0.000000000       0.000000000       0.000000000
           7.131944444           0.000000000      24.489688068       0.000000000       0.000000000       0.000000000
           7.133333333           0.000000000      24.446156930       0.000000000      22.835887542       0.000000000
           7.134722222           0.000000000      24.400966931       0.000000000      22.892243753       0.000000000
           7.136111111           0.000000000      24.354172523       0.000000000      22.947559465       0.000000000
           7.137500000           0.000000000      24.305826802       0.000000000      23.001793054       0.000000000
           7.138888889           0.000000000      24.255981519       0.000000000      23.054902326       0.000000000
           7.140277778           0.000000000      24.204687108       0.000000000      23.106844484       0.000000000
           7.141666667           0.000000000      24.151992756       0.000000000      23.157576097       0.000000000
           7.143055556           0.000000000      24.097946474       0.000000000      23.207053063       0.000000000
           7.144444444           0.000000000      24.042595193       0.000000000      23.255230591       0.000000000
           7.145833333           0.000000000      23.985984864       0.000000000      23.302063183       0.000000000
           7.147222222           0.000000000       0.000000000       0.000000000      23.347504627       0.000000000
           7.148611111           0.000000000       0.000000000       0.000000000      23.391508012       0.000000000
           7.150000000           0.000000000       0.000000000       0.000000000      23.434025755       0.000000000
           7.151388889           0.000000000       0.000000000       0.000000000      23.475009649       0.000000000
           7.152777778           0.000000000       0.000000000       0.000000000      23.514410942       0.000000000
           7.154166667           0.000000000       0.000000000       0.000000000      23.552180440       0.000000000
           7.155555556           0.000000000       0.000000000       0.000000000      23.588268642       0.000000000
           7.156944444           0.000000000       0.000000000       0.000000000      23.622625909       0.000000000
           7.158333333           0.000000000       0.000000000       0.000000000      23.655202667       0.000000000
           7.159722222           0.000000000       0.000000000       0.000000000      23.685949647       0.000000000
           7.161111111           0.000000000       0.000000000       0.000000000      23.714818166       0.000000000
           7.162500000           0.000000000       0.000000000       0.000000000      23.741760428       0.000000000
           7.163888889           0.000000000       0.000000000       0.000000000      23.766729873       0.000000000
           7.165277778           0.000000000       0.000000000       0.000000000      23.789681542       0.000000000
           7.166666667           0.000000000       0.000000000       0.000000000      23.810572467       0.000000000
           7.168055556           0.000000000       0.000000000       0.000000000      23.829362072       0.000000000
           7.169444444           0.000000000       0.000000000       0.000000000      23.846012588       0.000000000
           7.170833333           0.000000000       0.000000000       0.000000000      23.860489454       0.000000000
           7.172222222           0.000000000       0.000000000       0.000000000      23.872761714      19.976152154
           7.173611111           0.000000000       0.000000000       0.000000000      23.882802382      20.019741841
           7.175000000           0.000000000       0.000000000       0.000000000      23.890588782      20.062470359
           7.176388889           0.000000000       0.000000000       0.000000000      23.896102837      20.104304966
           7.177777778           0.000000000       0.000000000       0.000000000      23.899331314      20.145212756
           7.179166667           0.000000000       0.000000000       0.000000000      23.900265998      20.185160692
           7.180555556           0.000000000       0.000000000       0.000000000      23.898903814      20.224115643
           7.181944444           0.000000000       0.000000000       0.000000000      23.895246871      20.262044430
           7.183333333           0.000000000       0.000000000       0.000000000      23.889302438      20.298913872
           7.184722222           0.000000000       0.000000000       0.000000000      23.881082852      20.334690841
           7.186111111           0.000000000       0.000000000       0.000000000      23.870605361      20.369342319
           7.187500000           0.000000000       0.000000000       0.000000000      23.857891898      20.402835469
           7.188888889           0.000000000       0.000000000       0.000000000      23.842968806      20.435137707
           7.190277778           0.000000000       0.000000000       0.000000000      23.825866519      20.466216779
           7.191666667           0.000000000       0.000000000       0.000000000      23.806619198      20.496040848
           7.193055556           0.000000000       0.000000000       0.000000000      23.785264346      20.524578588
           7.194444444           0.000000000       0.000000000       0.000000000      23.761842403      20.551799282
           7.195833333           0.000000000       0.000000000       0.000000000      23.736396337       0.000000000
           7.197222222           0.000000000       0.000000000       0.000000000      23.708971237       0.000000000
           7.198611111           0.000000000       0.000000000       0.000000000      23.679613912       0.000000000
           7.200000000           0.000000000       0.000000000       0.000000000      23.648372516       0.000000000
           7.201388889           0.000000000       0.000000000       0.000000000      23.615296200       0.000000000
           7.202777778           0.000000000       0.000000000       0.000000000      23.580434779       0.000000000
           7.204166667           0.000000000       0.000000000       0.000000000      23.543838453       0.000000000
           7.205555556           0.000000000       0.000000000       0.000000000      23.505557546       0.000000000
           7.206944444           0.000000000       0.000000000       0.000000000      23.465642290       0.000000000
           7.208333333           0.000000000       0.000000000       0.000000000      23.424142642       0.000000000
           7.209722222           0.000000000       0.000000000       0.000000000      23.381108138       0.000000000
           7.211111111           0.000000000       0.000000000       0.000000000      23.336587773       0.000000000
           7.212500000           0.000000000       0.000000000       0.000000000      23.290629916       0.000000000
           7.213888889           0.000000000       0.000000000       0.000000000      23.243282252       0.000000000
           7.215277778           0.000000000       0.000000000       0.000000000      23.194591741       0.000000000
           7.216666667           0.000000000       0.000000000       0.000000000      23.144604603       0.000000000
           7.218055556           0.000000000       0.000000000       0.000000000      23.093366314       0.000000000
           7.219444444           0.000000000       0.000000000       0.000000000      23.040921622       0.000000000
           7.220833333           0.000000000       0.000000000       0.000000000      22.987314560       0.000000000
           7.222222222           0.000000000       0.000000000       0.000000000      22.932588482       0.000000000
           7.223611111           0.000000000       0.000000000       0.000000000      22.876786090       0.000000000
           7.225000000           0.000000000       0.000000000       0.000000000      22.819949472       0.000000000
           7.226388889           0.000000000       0.000000000       0.000000000      22.762120136       0.000000000
           7.227777778           0.000000000       0.000000000       0.000000000      22.703339042       0.000000000
           7.229166667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.230555556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.231944444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.233333333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.234722222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.236111111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.237500000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.238888889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.240277778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.241666667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.243055556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.244444444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.245833333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.247222222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.248611111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.250000000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.251388889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.252777778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.254166667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.255555556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.256944444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.258333333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.259722222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.261111111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.262500000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.263888889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.265277778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.266666667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.268055556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.269444444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.270833333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.272222222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.273611111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.275000000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.276388889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.277777778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.279166667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.280555556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.281944444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.283333333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.284722222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.286111111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.287500000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.288888889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.290277778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.291666667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.293055556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.294444444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.295833333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.297222222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.298611111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.300000000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.301388889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.302777778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.304166667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.305555556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.306944444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.308333333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.309722222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.311111111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.312500000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.313888889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.315277778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.316666667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.318055556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.319444444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.320833333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.322222222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.323611111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.325000000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.326388889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.327777778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.329166667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.330555556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.331944444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.333333333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.334722222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.336111111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.337500000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.338888889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.340277778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.341666667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.343055556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.344444444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.345833333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.347222222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.348611111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.350000000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.351388889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.352777778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.354166667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.355555556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.356944444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.358333333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.359722222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.361111111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.362500000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.363888889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.365277778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.366666667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.368055556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.369444444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.370833333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.372222222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.373611111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.375000000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.376388889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.377777778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.379166667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.380555556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.381944444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.383333333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.384722222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.386111111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.387500000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.388888889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.390277778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.391666667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.393055556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.394444444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.395833333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.397222222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.398611111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.400000000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.401388889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.402777778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.404166667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.405555556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.406944444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.408333333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.409722222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.411111111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.412500000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.413888889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.415277778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.416666667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.418055556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           7.419444444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
