
   Spacecraft1.ElapsedTime      DistChile         DistPalma         DistHawaii         DistSALT          DistDAG
           0.066666667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.068055556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.069444444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.070833333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.072222222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.073611111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.075000000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.076388889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.077777778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.079166667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.080555556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.081944444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.083333333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.084722222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.086111111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.087500000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.088888889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.090277778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.091666667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.093055556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.094444444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.095833333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.097222222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.098611111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.100000000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.101388889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.102777778       17874.625390065       0.000000000       0.000000000       0.000000000       0.000000000
           0.104166667       17848.875586525       0.000000000       0.000000000       0.000000000       0.000000000
           0.105555556       17824.264989712       0.000000000       0.000000000       0.000000000       0.000000000
           0.106944444       17800.802398965       0.000000000       0.000000000       0.000000000       0.000000000
           0.108333333       17778.496248082       0.000000000       0.000000000       0.000000000       0.000000000
           0.109722222       17757.354596776       0.000000000       0.000000000       0.000000000       0.000000000
           0.111111111       17737.385122376       0.000000000       0.000000000       0.000000000       0.000000000
           0.112500000       17718.595111836       0.000000000       0.000000000       0.000000000       0.000000000
           0.113888889       17700.991454102       0.000000000       0.000000000       0.000000000       0.000000000
           0.115277778       17684.580632819       0.000000000       0.000000000       0.000000000       0.000000000
           0.116666667       17669.368719407       0.000000000       0.000000000       0.000000000       0.000000000
           0.118055556       17655.361366526       0.000000000       0.000000000       0.000000000       0.000000000
           0.119444444       17642.563801939       0.000000000       0.000000000       0.000000000       0.000000000
           0.120833333       17630.980822805       0.000000000       0.000000000       0.000000000       0.000000000
           0.122222222       17620.616790397       0.000000000       0.000000000       0.000000000       0.000000000
           0.123611111       17611.475625272       0.000000000       0.000000000       0.000000000       0.000000000
           0.125000000       17603.560802912       0.000000000       0.000000000       0.000000000       0.000000000
           0.126388889       17596.875349822       0.000000000       0.000000000       0.000000000       0.000000000
           0.127777778       17591.421840131       0.000000000       0.000000000       0.000000000       0.000000000
           0.129166667       17587.202392671       0.000000000       0.000000000       0.000000000       0.000000000
           0.130555556       17584.218668571       0.000000000       0.000000000       0.000000000       0.000000000
           0.131944444       17582.471869351       0.000000000       0.000000000       0.000000000       0.000000000
           0.133333333       17581.962735536       0.000000000       0.000000000       0.000000000       0.000000000
           0.134722222       17582.691545779       0.000000000       0.000000000       0.000000000       0.000000000
           0.136111111       17584.658116517       0.000000000       0.000000000       0.000000000       0.000000000
           0.137500000       17587.861802137       0.000000000       0.000000000       0.000000000       0.000000000
           0.138888889       17592.301495669       0.000000000       0.000000000       0.000000000       0.000000000
           0.140277778       17597.975629993       0.000000000       0.000000000       0.000000000       0.000000000
           0.141666667       17604.882179569       0.000000000       0.000000000       0.000000000       0.000000000
           0.143055556       17613.018662666       0.000000000       0.000000000       0.000000000       0.000000000
           0.144444444       17622.382144109       0.000000000       0.000000000       0.000000000       0.000000000
           0.145833333       17632.969238508       0.000000000       0.000000000       0.000000000       0.000000000
           0.147222222       17644.776113989       0.000000000       0.000000000       0.000000000       0.000000000
           0.148611111       17657.798496391       0.000000000       0.000000000       0.000000000       0.000000000
           0.150000000       17672.031673937       0.000000000       0.000000000       0.000000000       0.000000000
           0.151388889       17687.470502353       0.000000000       0.000000000       0.000000000       0.000000000
           0.152777778       17704.109410429       0.000000000       0.000000000       0.000000000       0.000000000
           0.154166667       17721.942406007       0.000000000       0.000000000       0.000000000       0.000000000
           0.155555556       17740.963082374       0.000000000       0.000000000       0.000000000       0.000000000
           0.156944444       17761.164625049       0.000000000       0.000000000       0.000000000       0.000000000
           0.158333333       17782.539818946       0.000000000       0.000000000       0.000000000       0.000000000
           0.159722222       17805.081055895       0.000000000       0.000000000       0.000000000       0.000000000
           0.161111111       17828.780342493       0.000000000       0.000000000       0.000000000       0.000000000
           0.162500000       17853.629308284       0.000000000       0.000000000       0.000000000       0.000000000
           0.163888889       17879.619214230       0.000000000       0.000000000       0.000000000       0.000000000
           0.165277778       17906.740961464       0.000000000       0.000000000       0.000000000       0.000000000
           0.166666667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.168055556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.169444444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.170833333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.172222222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.173611111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.175000000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.176388889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.177777778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.179166667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.180555556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.181944444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.183333333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.184722222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.186111111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.187500000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.188888889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.190277778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.191666667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.193055556           0.000000000   18333.330988741       0.000000000       0.000000000       0.000000000
           0.194444444           0.000000000   18301.885094440       0.000000000       0.000000000       0.000000000
           0.195833333           0.000000000   18271.459306942       0.000000000       0.000000000       0.000000000
           0.197222222           0.000000000   18242.063645968       0.000000000       0.000000000       0.000000000
           0.198611111           0.000000000   18213.707847762       0.000000000       0.000000000       0.000000000
           0.200000000           0.000000000   18186.401356494       0.000000000       0.000000000       0.000000000
           0.201388889           0.000000000   18160.153315814       0.000000000       0.000000000       0.000000000
           0.202777778           0.000000000   18134.972560568       0.000000000       0.000000000       0.000000000
           0.204166667           0.000000000   18110.867608694       0.000000000       0.000000000       0.000000000
           0.205555556           0.000000000   18087.846653326       0.000000000       0.000000000       0.000000000
           0.206944444           0.000000000   18065.917555101       0.000000000       0.000000000       0.000000000
           0.208333333           0.000000000   18045.087834708       0.000000000       0.000000000       0.000000000
           0.209722222           0.000000000   18025.364665687       0.000000000       0.000000000       0.000000000
           0.211111111           0.000000000   18006.754867493       0.000000000       0.000000000       0.000000000
           0.212500000           0.000000000   17989.264898835       0.000000000       0.000000000       0.000000000
           0.213888889           0.000000000   17972.900851330       0.000000000       0.000000000       0.000000000
           0.215277778           0.000000000   17957.668443453       0.000000000       0.000000000       0.000000000
           0.216666667           0.000000000   17943.573014822       0.000000000       0.000000000       0.000000000
           0.218055556           0.000000000   17930.619520829       0.000000000       0.000000000       0.000000000
           0.219444444           0.000000000   17918.812527616       0.000000000       0.000000000       0.000000000
           0.220833333           0.000000000   17908.156207427       0.000000000       0.000000000       0.000000000
           0.222222222           0.000000000   17898.654334332       0.000000000       0.000000000       0.000000000
           0.223611111           0.000000000   17890.310280346       0.000000000       0.000000000       0.000000000
           0.225000000           0.000000000   17883.127011943       0.000000000       0.000000000       0.000000000
           0.226388889           0.000000000   17877.107086982       0.000000000       0.000000000       0.000000000
           0.227777778           0.000000000   17872.252652047       0.000000000       0.000000000       0.000000000
           0.229166667           0.000000000   17868.565440210       0.000000000       0.000000000       0.000000000
           0.230555556           0.000000000   17866.046769225       0.000000000       0.000000000       0.000000000
           0.231944444           0.000000000   17864.697540153       0.000000000       0.000000000       0.000000000
           0.233333333           0.000000000   17864.518236423       0.000000000       0.000000000       0.000000000
           0.234722222           0.000000000   17865.508923341       0.000000000       0.000000000       0.000000000
           0.236111111           0.000000000   17867.669248026       0.000000000       0.000000000       0.000000000
           0.237500000           0.000000000   17870.998439800       0.000000000       0.000000000       0.000000000
           0.238888889           0.000000000   17875.495311010       0.000000000       0.000000000       0.000000000
           0.240277778           0.000000000   17881.158258291       0.000000000       0.000000000       0.000000000
           0.241666667           0.000000000   17887.985264263       0.000000000       0.000000000       0.000000000
           0.243055556           0.000000000   17895.973899657       0.000000000       0.000000000       0.000000000
           0.244444444           0.000000000   17905.121325867       0.000000000       0.000000000       0.000000000
           0.245833333           0.000000000   17915.424297920       0.000000000       0.000000000       0.000000000
           0.247222222           0.000000000   17926.879167853       0.000000000       0.000000000       0.000000000
           0.248611111           0.000000000   17939.481888497       0.000000000       0.000000000       0.000000000
           0.250000000           0.000000000   17953.228017648       0.000000000       0.000000000       0.000000000
           0.251388889           0.000000000   17968.112722624       0.000000000       0.000000000       0.000000000
           0.252777778           0.000000000   17984.130785186       0.000000000       0.000000000       0.000000000
           0.254166667           0.000000000   18001.276606821       0.000000000       0.000000000       0.000000000
           0.255555556           0.000000000   18019.544214372       0.000000000       0.000000000       0.000000000
           0.256944444           0.000000000   18038.927265991       0.000000000       0.000000000       0.000000000
           0.258333333           0.000000000   18059.419057417       0.000000000       0.000000000       0.000000000
           0.259722222           0.000000000   18081.012528549       0.000000000   18713.846900850       0.000000000
           0.261111111           0.000000000   18103.700270310       0.000000000   18678.812991816       0.000000000
           0.262500000           0.000000000   18127.474531780       0.000000000   18644.709285016       0.000000000
           0.263888889           0.000000000   18152.327227579       0.000000000   18611.546330485       0.000000000
           0.265277778           0.000000000   18178.249945491       0.000000000   18579.334448322       0.000000000
           0.266666667           0.000000000   18205.233954309       0.000000000       0.000000000       0.000000000
           0.268055556           0.000000000   18233.270211879       0.000000000       0.000000000       0.000000000
           0.269444444           0.000000000   18262.349373334       0.000000000       0.000000000       0.000000000
           0.270833333           0.000000000   18292.461799494       0.000000000       0.000000000       0.000000000
           0.272222222           0.000000000   18323.597565417       0.000000000       0.000000000       0.000000000
           0.273611111           0.000000000   18355.746469083       0.000000000       0.000000000       0.000000000
           0.275000000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.276388889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.277777778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.279166667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.280555556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.281944444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.283333333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.284722222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.286111111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.287500000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.288888889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.290277778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.291666667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.293055556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.294444444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.295833333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.297222222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.298611111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.300000000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.301388889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.302777778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.304166667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.305555556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.306944444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.308333333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.309722222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.311111111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.312500000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.313888889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.315277778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.316666667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.318055556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.319444444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.320833333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.322222222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.323611111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.325000000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.326388889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.327777778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.329166667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.330555556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.331944444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.333333333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.334722222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.336111111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.337500000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.338888889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.340277778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.341666667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.343055556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.344444444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.345833333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.347222222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.348611111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.350000000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.351388889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.352777778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.354166667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.355555556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.356944444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.358333333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.359722222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.361111111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.362500000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.363888889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.365277778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.366666667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.368055556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.369444444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.370833333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.372222222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.373611111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.375000000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.376388889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.377777778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.379166667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.380555556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.381944444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.383333333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.384722222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.386111111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.387500000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.388888889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.390277778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.391666667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.393055556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.394444444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.395833333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.397222222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.398611111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.400000000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.401388889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.402777778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.404166667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.405555556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.406944444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.408333333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.409722222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.411111111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.412500000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.413888889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.415277778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.416666667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.418055556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.419444444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.420833333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.422222222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.423611111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.425000000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.426388889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.427777778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.429166667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.430555556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.431944444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.433333333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.434722222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.436111111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.437500000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.438888889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.440277778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.441666667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.443055556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.444444444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.445833333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.447222222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.448611111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.450000000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.451388889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.452777778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.454166667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.455555556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.456944444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.458333333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.459722222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.461111111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.462500000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.463888889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.465277778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.466666667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.468055556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.469444444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.470833333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.472222222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.473611111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.475000000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.476388889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.477777778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.479166667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.480555556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.481944444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.483333333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.484722222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.486111111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.487500000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.488888889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.490277778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.491666667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.493055556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.494444444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.495833333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.497222222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.498611111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.500000000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.501388889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.502777778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.504166667           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.505555556           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.506944444           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.508333333           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.509722222           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.511111111           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.512500000           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.513888889           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
           0.515277778           0.000000000       0.000000000       0.000000000       0.000000000       0.000000000
